anio,date,home_team,away_team,goles_local,goles_visita,abs_elo_diff,cdf_prev_local,pmf_local,cdf_prev_visita,pmf_visita,prob_local,prob_empate,prob_visita,pred_over_3.5,obs_over_3.5,pred_over_4.5,obs_over_4.5,pred_margen_>=3,obs_margen_>=3,pred_alguno_>=3,obs_alguno_>=3
2018,2018-01-02,Iraq,United Arab Emirates,0,0,17.763632901276424,0.0,0.41091348603693917,0.0,0.37541286037459426,0.31192813179616924,0.3266857250788972,0.3613861431249337,0.1421614671808866,0,0.056026643945320226,0,0.08418870714379356,0,0.16062406154711703,0
2018,2018-01-02,Oman,Bahrain,1,0,67.49586027018631,0.42271614332520324,0.34978715551783585,0.0,0.47642302665497643,0.35515808124699766,0.35898491240583646,0.2858570063471658,0.09488276219654222,0,0.03265096768882361,0,0.06393289374616727,0,0.11424520139674481,0
2018,2018-01-05,Oman,United Arab Emirates,0,0,44.421869023264435,0.0,0.4535639307457952,0.0,0.33689883512358954,0.25870490147994196,0.3208760760199433,0.4204190225001147,0.1444798616495735,0,0.05734877388432579,0,0.09142506089146546,0,0.16708427071787418,0
2018,2018-01-07,Estonia,Sweden,1,1,236.47102033183774,0.6244642229267685,0.28748727359470305,0.18649067985819037,0.29028375421217606,0.09414380957025661,0.23082173121880223,0.6750344592109412,0.20843393448192776,0,0.09583237409635101,0,0.2157280461608316,0,0.28744143086634916,0
2018,2018-01-11,Denmark,Sweden,0,1,16.417878023721414,0.0,0.36648190469415726,0.34112920505752575,0.3488949756438717,0.32844134065860514,0.30544958423311347,0.3661090751082811,0.18473547972514004,0,0.07981362440712704,0,0.10107663693264166,0,0.20130726853258435,0
2018,2018-01-11,Indonesia,Iceland,0,6,452.1538797856474,0.0,0.5449321210353606,0.9326552687954465,0.03796034620638039,0.07464107928296287,0.15668832883747738,0.7686705918795594,0.39807352650514133,1,0.2351477157375153,1,0.36169807365662876,1,0.481631536993473,1
2018,2018-01-11,Jordan,Finland,1,2,28.38023426175141,0.48680924413244603,0.3388925395821542,0.7675378258105814,0.1608944713037747,0.27552834550026367,0.3594791377553961,0.3649925167443401,0.0935667168457017,0,0.03205995349112589,0,0.06406466040258452,0,0.11346522141395489,0
2018,2018-01-14,Indonesia,Iceland,1,4,462.0462297989079,0.5449321210353606,0.32136247022774017,0.72825640473517,0.12990052216148731,0.07464107928296287,0.15668832883747738,0.7686705918795594,0.39807352650514133,1,0.2351477157375153,1,0.36169807365662876,1,0.481631536993473,1
2018,2018-01-27,Moldova,South Korea,0,1,446.10983038161226,0.0,0.6073273633797044,0.22614924306967082,0.31426205912752403,0.1177755428945307,0.263213895731092,0.6190105613743774,0.1709883860765386,0,0.07299155024390683,0,0.16843643471396044,0,0.23485391148984114,0
2018,2018-01-28,United States,Bosnia and Herzegovina,0,0,68.89859537560687,0.0,0.18397576327719398,0.0,0.2909623497005614,0.48579049345016906,0.23645413612781294,0.27775537042201814,0.3823164825727537,0,0.21885065926077976,0,0.18660022406320903,0,0.39137519979135166,0
2018,2018-01-30,Azerbaijan,Moldova,0,0,69.93648226489677,0.0,0.43653390426463345,0.0,0.4606208680898922,0.3357722699400754,0.3595858265185944,0.3046419035413303,0.09506672157996844,0,0.03272422982388862,0,0.06311787589484463,0,0.11376745159363427,0
2018,2018-01-30,Jamaica,South Korea,2,2,179.2285385343332,0.8590781585368794,0.10869872066232704,0.6057273486407297,0.22386864843863186,0.17468915923601092,0.29503399907443056,0.5302768416895586,0.15665084222040274,1,0.0643588774335984,0,0.12441681080567618,0,0.19713592162155477,0
2018,2018-01-31,Mexico,Bosnia and Herzegovina,1,0,153.27502012713808,0.23354008681031402,0.3173184756396177,0.0,0.33919415709987355,0.45864294863455357,0.26278203251234816,0.2785750188530985,0.28854001459764056,0,0.14739657922787458,0,0.14937250071039543,0,0.3036055507225713,0
2018,2018-02-03,Latvia,South Korea,0,1,400.1100674500258,0.0,0.5326106151640949,0.19289039860429746,0.29445203423522215,0.13443255004458643,0.24231463963988026,0.6232528103155333,0.23353869783404702,0,0.11121027367813,0,0.19434879553011603,0,0.29051752009384874,0
2018,2018-02-26,Saudi Arabia,Moldova,3,0,293.63080064686255,0.7227469119742702,0.1518288817206468,0.0,0.5085284463997723,0.6197925284539848,0.23851839840226813,0.14168907314374707,0.2520623500008478,0,0.12337608768418151,0,0.19905695153535394,1,0.3053053409364074,1
2018,2018-02-28,Iraq,Saudi Arabia,4,1,6.295707276089843,0.9377309348418121,0.04236130083833689,0.36363645654850235,0.3506734191373108,0.43207854846521415,0.2813995130508296,0.2865219384839563,0.23667803014612537,1,0.1120589117469234,1,0.126706443936019,1,0.2536213424669382,1
2018,2018-03-17,Iran,Sierra Leone,4,0,400.9976658706614,0.8085899749671779,0.10323969823619651,0.0,0.694767297300118,0.7693029538451202,0.1774136400144062,0.05328340614047319,0.2618427405099169,1,0.13196777925928194,0,0.3098414459863025,1,0.3741121351339702,1
