anio,date,home_team,away_team,goles_local,goles_visita,abs_elo_diff,cdf_prev_local,pmf_local,cdf_prev_visita,pmf_visita,prob_local,prob_empate,prob_visita,pred_over_3.5,obs_over_3.5,pred_over_4.5,obs_over_4.5,pred_margen_>=3,obs_margen_>=3,pred_alguno_>=3,obs_alguno_>=3
2018,2018-01-30,Azerbaijan,Moldova,0,0,69.93648226489677,0.0,0.4271924260614521,0.0,0.451941801459585,0.3362191803850116,0.35960384270511747,0.304176976909871,0.09056607814479654,0,0.029269079348789768,0,0.05693395638176965,0,0.10611069541227718,0
2018,2018-01-30,Jamaica,South Korea,2,2,179.2285385343332,0.8611427991397033,0.109381188526335,0.6005223163921426,0.23419961667105338,0.17017775660927778,0.2927283532334951,0.5370938901572272,0.15130392812989715,1,0.0585049858816837,0,0.11685884791155912,0,0.18988231466446448,0
2018,2018-01-31,Mexico,Bosnia and Herzegovina,1,0,153.27502012713808,0.21847223278992078,0.32448467735985553,0.0,0.3267105815974657,0.4615413374743194,0.2645722429792643,0.27388641954641657,0.28637203572903963,0,0.14039907707746546,0,0.13757145970676216,0,0.29566385821945323,0
2018,2018-02-03,Latvia,South Korea,0,1,400.1100674500258,0.0,0.5256354797632238,0.17734801230092812,0.29872366473790324,0.12828314072280497,0.238008586442347,0.633708272834848,0.22925522046336103,0,0.10344864735489599,0,0.18722919439454652,0,0.2863264437239438,0
2018,2018-02-26,Saudi Arabia,Moldova,3,0,293.63080064686255,0.7244955831806049,0.15882484267904556,0.0,0.500897842439527,0.6301356944176056,0.2346704471417236,0.13519385844067097,0.24839258779476192,0,0.11554586663756111,0,0.19163569616939313,1,0.3013562373111635,1
2018,2018-02-28,Iraq,Saudi Arabia,4,1,6.295707276089843,0.9444468666598478,0.03983518124709344,0.3519093888928733,0.36150757966317926,0.4341554657516297,0.28294311742264705,0.28290141682572306,0.23298889388224298,1,0.10533965382235928,1,0.11608953888812262,1,0.24470594002205426,1
2018,2018-03-17,Iran,Sierra Leone,4,0,400.9976658706614,0.816629437035633,0.10596370671272463,0.0,0.6915075176739285,0.7844831883497407,0.1668913255888509,0.04862548606140834,0.2579160145042846,1,0.12248968470525019,0,0.3090678912363548,1,0.3769993151849196,1
2018,2018-03-21,Madagascar,Togo,0,0,33.75273424491479,0.0,0.3689853451547899,0.0,0.28191419142143775,0.28572690765264697,0.29413851416749015,0.4201345781798629,0.20390768766142625,0,0.08765175561686311,0,0.1047001706657081,0,0.2170324089426264,0
2018,2018-03-21,Jordan,Kuwait,1,0,98.42785945677974,0.25884975410711625,0.34258098440623014,0.0,0.4258943834423747,0.47960486064225216,0.28999619446259733,0.2303989448951505,0.19221456504264287,0,0.08090149972200715,0,0.11294737588975384,0,0.21437628167288772,0
2018,2018-03-21,Andorra,Liechtenstein,1,0,126.42988305071208,0.7026166975399432,0.2466420269671432,0.0,0.5267602013896171,0.1694224845665046,0.46735188925012844,0.36322562618336685,0.020128463408152233,0,0.004078626747968702,0,0.025368574701557494,0,0.035403232232169526,0
2018,2018-03-21,Iraq,Qatar,2,3,138.92740529130356,0.5801736282664268,0.23992940958769068,0.9313792633600522,0.05267591524265507,0.4832063182024044,0.2813589206996119,0.23543476109798345,0.21597766432156099,1,0.094938527945293,1,0.12142755012064563,0,0.23617293188770883,1
2018,2018-03-21,Antigua and Barbuda,Bermuda,3,2,86.84478926835118,0.8484108562039608,0.10264572758785769,0.6315215305961404,0.2243242364312952,0.36946538012374225,0.2758082679165822,0.3547263519596754,0.26925631014182394,1,0.12874327071364072,1,0.12133800207907502,0,0.27389092068450144,1
