anio,date,home_team,away_team,goles_local,goles_visita,abs_elo_diff,cdf_prev_local,pmf_local,cdf_prev_visita,pmf_visita,prob_local,prob_empate,prob_visita,pred_over_3.5,obs_over_3.5,pred_over_4.5,obs_over_4.5,pred_margen_>=3,obs_margen_>=3,pred_alguno_>=3,obs_alguno_>=3
2018,2018-01-02,Iraq,United Arab Emirates,0,0,17.763632901276424,0.0,0.42065384771154535,0.0,0.38609011013544314,0.31278456316070413,0.32650237391174564,0.36071306292755023,0.14656238788511167,0,0.06063873813588251,0,0.09168189964380002,0,0.16859096451291256,0
2018,2018-01-02,Oman,Bahrain,1,0,67.49586027018631,0.4320088078794051,0.33997048497932825,0.0,0.48432725940745774,0.3539396746057471,0.3595103409731894,0.28654998442106355,0.0990662097673907,0,0.03601472385867036,0,0.06986276099611188,0,0.12124866529089592,0
2018,2018-01-05,Oman,United Arab Emirates,0,0,44.421869023264435,0.0,0.4621844342175068,0.0,0.34857841405036666,0.26101372360718345,0.321223945753791,0.41776233063902535,0.14894446896928668,0,0.06210563835268225,0,0.09882334517592328,0,0.1747533987159469,0
2018,2018-01-07,Estonia,Sweden,1,1,236.47102033183774,0.6290242980698288,0.2810250987300164,0.20136101784911853,0.2862355445039962,0.09897522486604056,0.23762453337391287,0.6634002417600465,0.2127375197267055,0,0.10287570686444858,0,0.22019629622621886,0,0.2896150381905066,0
2018,2018-01-11,Denmark,Sweden,0,1,16.417878023721414,0.0,0.3774963850050014,0.35280587932551033,0.33901821374874147,0.32942655544847826,0.3047417988701674,0.3658316456813546,0.18879081288476263,0,0.08522949715964531,0,0.10980621954904222,0,0.20956653990914725,0
2018,2018-01-11,Indonesia,Iceland,0,6,452.1538797856474,0.0,0.5514013166576892,0.9228787578480957,0.04033110180898699,0.08155598554735281,0.16493901112806553,0.7535050033245817,0.3939995965815004,1,0.23986335940319903,1,0.3601509982154877,1,0.47362355548814516,1
2018,2018-01-11,Jordan,Finland,1,2,28.38023426175141,0.4944459079323073,0.32976777816615466,0.7671263358040933,0.1571809566446635,0.2764452263906472,0.3600998479939514,0.3634549256154016,0.0977451183166152,0,0.03539526233356881,0,0.06994184250572617,0,0.12040410581814937,0
2018,2018-01-14,Indonesia,Iceland,1,4,462.0462297989079,0.5514013166576892,0.3130134773544799,0.7256500483828645,0.12334974998725368,0.08155598554735281,0.16493901112806553,0.7535050033245817,0.3939995965815004,1,0.23986335940319903,1,0.3601509982154877,1,0.47362355548814516,1
2018,2018-01-27,Moldova,South Korea,0,1,446.10983038161226,0.0,0.6122290458039097,0.24035916381801514,0.30785246429171065,0.12224150634930515,0.2684880981182497,0.6092703955324452,0.175867519421491,0,0.07919984586202582,0,0.1741482241683549,0,0.23922544353254993,0
2018,2018-01-28,United States,Bosnia and Herzegovina,0,0,68.89859537560687,0.0,0.19926604164187464,0.0,0.30419982251401917,0.4820067137449021,0.23508119120116527,0.28291209505393244,0.3804507897744679,0,0.22383249225586196,0,0.1989011527968374,0,0.395328113279167,0
